MCS,class,num,smarts
C(C(OC(C(n1c(nc2c(c(c(c(c12)[H])[H])[H])[H])N1C(C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],159,1,C(C(OC(C(n1c(nc2c(c(c(c(c12)[H])[H])[H])[H])N1C(C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
C(C(C#CC(C([H])([H])[H])(C1(C(\C(=C(\[H])[H])[H])([H])[H])C(=O)N(C(=O)N(C([H])([H])[H])C1=O)[H])[H])([H])[H])([H])([H])[H],285,1,C(C(C#CC(C([H])([H])[H])(C1(C(\C(=C(\[H])[H])[H])([H])[H])C(=O)N(C(=O)N(C([H])([H])[H])C1=O)[H])[H])([H])[H])([H])([H])[H]
O=C2N(c1c(c(c(c(c1C2([H])[H])C(C(N(C(C(C([H])([H])[H])([H])[H])([H])[H])C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H],366,1,O=C2N(c1c(c(c(c(c1C2([H])[H])C(C(N(C(C(C([H])([H])[H])([H])[H])([H])[H])C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
O=C1N=C(N(c2c1nc(n2[C@@]1(O[C@@](C(C1([H])[H])([H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])[H],43,1,O=C1N=C(N(c2c1nc(n2[C@@]1(O[C@@](C(C1([H])[H])([H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])[H]
C(C(=O)OC3(C(C(C4(C2(C(C(C1(C(C(O[H])(C(C(C1(C([H])([H])[H])C2(C(C(C34C([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(N1C(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([N+]1(C(\C(=C(\[H])[H])[H])([H])[H])C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],124,1,C(C(=O)OC3(C(C(C4(C2(C(C(C1(C(C(O[H])(C(C(C1(C([H])([H])[H])C2(C(C(C34C([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(N1C(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([N+]1(C(\C(=C(\[H])[H])[H])([H])[H])C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H]
c1(c(c(c(c(c1C(=O)N([H])[H])[H])[N+](=O)[O-])I)[H])[H],342,1,c1(c(c(c(c(c1C(=O)N([H])[H])[H])[N+](=O)[O-])I)[H])[H]
O(C([C@]1(O[C@](C([C@@]1(O[H])[H])([H])[H])(n1c(nc2c1N=C(N(C([C@]2(O[H])[H])([H])[H])[H])[H])[H])[H])[H])([H])[H])[H],42,1,O(C([C@]1(O[C@](C([C@@]1(O[H])[H])([H])[H])(n1c(nc2c1N=C(N(C([C@]2(O[H])[H])([H])[H])[H])[H])[H])[H])[H])([H])[H])[H]
C(C(C([H])([H])[H])([C@@](C(C([C@](C([H])([H])[H])([C@]3(C(C([C@]4([C@@]2([C@](O[H])(C([C@]1(C([C@](C(C([C@@]1([C@]([H])([H])[H])[C@]2(C(C([C@]34[C@@]([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(N(C(C(C(N(C(C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])(OS(O)(=O)=O)[H])[H])([H])([H])[H],125,1,C(C(C([H])([H])[H])([C@@](C(C([C@](C([H])([H])[H])([C@]3(C(C([C@]4([C@@]2([C@](O[H])(C([C@]1(C([C@](C(C([C@@]1([C@]([H])([H])[H])[C@]2(C(C([C@]34[C@@]([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(N(C(C(C(N(C(C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])(OS(O)(=O)=O)[H])[H])([H])([H])[H]
N(\C(N([H])[H])=N\C(c1c(c(I)c(c(c1[H])[H])[H])[H])([H])[H])([H])[H],340,1,N(\C(N([H])[H])=N\C(c1c(c(I)c(c(c1[H])[H])[H])[H])([H])[H])([H])[H]
N(\C(N([H])[H])=N\C(=O)C(c1c([Cl])c(c(c(c1[Cl])[H])[H])[H])([H])[H])([H])[H],339,1,N(\C(N([H])[H])=N\C(=O)C(c1c([Cl])c(c(c(c1[Cl])[H])[H])[H])([H])[H])([H])[H]
N(\C(N([H])[H])=N\N=C(\c1c([Cl])c(c(c(c1[Cl])[H])[H])[H])[H])([H])[H],338,1,N(\C(N([H])[H])=N\N=C(\c1c([Cl])c(c(c(c1[Cl])[H])[H])[H])[H])([H])[H]
C(N(C(=O)C([Cl])([Cl])[H])c2c(c(c(OC(=O)c1c(c(c(o1)[H])[H])[H])c(c2[H])[H])[H])[H])([H])([H])[H],337,1,C(N(C(=O)C([Cl])([Cl])[H])c2c(c(c(OC(=O)c1c(c(c(o1)[H])[H])[H])c(c2[H])[H])[H])[H])([H])([H])[H]
C(C(N(C(C([H])([H])[H])([H])[H])C(=O)N1C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],126,1,C(C(N(C(C([H])([H])[H])([H])[H])C(=O)N1C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
O=C(O[C@@]2(c1nc(c(nc1C(=O)N2c1nc(c([Cl])c(c1[H])[H])[H])[H])[H])[H])N1C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H],127,1,O=C(O[C@@]2(c1nc(c(nc1C(=O)N2c1nc(c([Cl])c(c1[H])[H])[H])[H])[H])[H])N1C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H]
O=C(Oc1c(c(c(c(c1[H])[H])[H])[C@@](N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])N(C(C([H])([H])[H])([H])[H])C([H])([H])[H],336,1,O=C(Oc1c(c(c(c(c1[H])[H])[H])[C@@](N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])N(C(C([H])([H])[H])([H])[H])C([H])([H])[H]
O(C([C@]1(O[C@](O[H])(C(O[H])([H])[H])[C@](O[H])([C@@]1(O[C@@]1(O[C@](C(O[H])([H])[H])([C@](O[H])([C@](O[H])([C@]1(O[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])[H],21,1,O(C([C@]1(O[C@](O[H])(C(O[H])([H])[H])[C@](O[H])([C@@]1(O[C@@]1(O[C@](C(O[H])([H])[H])([C@](O[H])([C@](O[H])([C@]1(O[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])[H]
C(N1C(=O)N(C(=O)C(C([H])([H])[H])(C1=O)C1=C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],129,1,C(N1C(=O)N(C(=O)C(C([H])([H])[H])(C1=O)C1=C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H]
C(N(C([H])([H])[H])C(=O)Oc1c(c(c(c(c1[H])[H])[H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])([H])[H],335,1,C(N(C([H])([H])[H])C(=O)Oc1c(c(c(c(c1[H])[H])[H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])([H])[H]
C(N(C([H])([H])[H])C(=O)Oc1c(c(c([n+](C([H])([H])[H])c1[H])[H])[H])[H])([H])([H])[H],334,1,C(N(C([H])([H])[H])C(=O)Oc1c(c(c([n+](C([H])([H])[H])c1[H])[H])[H])[H])([H])([H])[H]
C(Oc1c(c(c(c(c1[H])[H])C(=O)N1C(C(C(C1=O)([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],333,1,C(Oc1c(c(c(c(c1[H])[H])C(=O)N1C(C(C(C1=O)([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H]
C([C@@](C(N1C(C(=O)N(C(=O)C1([H])[H])[H])([H])[H])([H])[H])(N1C(C(=O)N(C(=O)C1([H])[H])[H])([H])[H])[H])([H])([H])[H],130,1,C([C@@](C(N1C(C(=O)N(C(=O)C1([H])[H])[H])([H])[H])([H])[H])(N1C(C(=O)N(C(=O)C1([H])[H])[H])([H])[H])[H])([H])([H])[H]
O([C@]1([C@](O[H])([C@@](O[H])([C@](O[H])(O[C@@]1(C(O[H])([H])[H])[H])[H])[H])[H])[H])[C@]3(O[C@@]([C@@](O[C@@]2(O[C@](C([H])([H])[H])([C@@](N([C@@]1(C(=C(C(O[H])([H])[H])[C@@](O[H])([C@](O[H])([C@]1(O[H])[H])[H])[H])[H])[H])[H])([C@](O[H])([C@]2(O[H])[H])[H])[H])[H])[H])([C@](O[H])([C@]3(O[H])[H])[H])[H])(C(O[H])([H])[H])[H])[H],22,1,O([C@]1([C@](O[H])([C@@](O[H])([C@](O[H])(O[C@@]1(C(O[H])([H])[H])[H])[H])[H])[H])[H])[C@]3(O[C@@]([C@@](O[C@@]2(O[C@](C([H])([H])[H])([C@@](N([C@@]1(C(=C(C(O[H])([H])[H])[C@@](O[H])([C@](O[H])([C@]1(O[H])[H])[H])[H])[H])[H])[H])([C@](O[H])([C@]2(O[H])[H])[H])[H])[H])[H])([C@](O[H])([C@]3(O[H])[H])[H])[H])(C(O[H])([H])[H])[H])[H]
[Cl]C2=C(C(N/1C(C(C(C1=N/[H])([H])[H])([H])[H])([H])[H])([H])[H])N(C(=O)N(C2=O)[H])[H],131,1,[Cl]C2=C(C(N/1C(C(C(C1=N/[H])([H])[H])([H])[H])([H])[H])([H])[H])N(C(=O)N(C2=O)[H])[H]
C1(C(N(C(C(N1[H])([H])[H])([H])[H])c1nc(c(c(n1)[H])[H])[H])([H])[H])([H])[H],132,1,C1(C(N(C(C(N1[H])([H])[H])([H])[H])c1nc(c(c(n1)[H])[H])[H])([H])[H])([H])[H]
[Cl]c1c(c(c(c(c1[H])[H])[H])N1C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H],133,1,[Cl]c1c(c(c(c(c1[H])[H])[H])N1C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H]
C(N([C@@]1([C@](O[H])([C@@](O[H])([C@](C(O[H])([H])[H])(O[C@]1(O[C@@]2([C@](O[C@@]1([C@](O[H])([C@@](O[H])([C@](\N=C(\N([H])[H])N([H])[H])([C@@](O[H])([C@@]1(\N=C(\N([H])[H])N([H])[H])[H])[H])[H])[H])[H])[H])(O[C@@](C([H])([H])[H])([C@]2(O[H])C(=O)[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],23,1,C(N([C@@]1([C@](O[H])([C@@](O[H])([C@](C(O[H])([H])[H])(O[C@]1(O[C@@]2([C@](O[C@@]1([C@](O[H])([C@@](O[H])([C@](\N=C(\N([H])[H])N([H])[H])([C@@](O[H])([C@@]1(\N=C(\N([H])[H])N([H])[H])[H])[H])[H])[H])[H])[H])(O[C@@](C([H])([H])[H])([C@]2(O[H])C(=O)[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H]
C(Oc1c(c(c(c(c1[H])[H])O[H])[H])[H])([H])([H])[H],332,1,C(Oc1c(c(c(c(c1[H])[H])O[H])[H])[H])([H])([H])[H]
O=C(N([H])[H])N(O[H])C(c2sc1c(c(c(c(c1c2[H])[H])[H])[H])[H])(C([H])([H])[H])[H],343,1,O=C(N([H])[H])N(O[H])C(c2sc1c(c(c(c(c1c2[H])[H])[H])[H])[H])(C([H])([H])[H])[H]
O=C(c1nnn(c1[H])C(c1c(F)c(c(c(c1F)[H])[H])[H])([H])[H])N([H])[H],344,1,O=C(c1nnn(c1[H])C(c1c(F)c(c(c(c1F)[H])[H])[H])([H])[H])N([H])[H]
N#Cc1c(c(c(c(c1C(N1C(=O)N(C([H])([H])[H])C(=O)C(=C1N1C(C(C([C@@](N([H])[H])(C1([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H],158,1,N#Cc1c(c(c(c(c1C(N1C(=O)N(C([H])([H])[H])C(=O)C(=C1N1C(C(C([C@@](N([H])[H])(C1([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H]
C(C(C(=O)C1(C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])c1c(c(O[H])c(c(c1[H])[H])[H])[H])([H])[H])([H])([H])[H],345,1,C(C(C(=O)C1(C(C(N(C([H])([H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])c1c(c(O[H])c(c(c1[H])[H])[H])[H])([H])[H])([H])([H])[H]
O=C(O)C(C1(OC(C(c2c1n(c1c(c(c(c(c12)[H])[H])[H])C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H],365,1,O=C(O)C(C1(OC(C(c2c1n(c1c(c(c(c(c12)[H])[H])[H])C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H]
C(C(C(N1C(C(C(C2(C(c3c(C(C12[H])([H])[H])c(c(c(c3O[H])[H])[H])[H])([H])[H])[H])([H])[H])(N(S(=O)(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],364,1,C(C(C(N1C(C(C(C2(C(c3c(C(C12[H])([H])[H])c(c(c(c3O[H])[H])[H])[H])([H])[H])[H])([H])[H])(N(S(=O)(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
O(c1c(c(c(c2c1C(C(C(N(C(C(C([H])([H])[H])([H])[H])([H])[H])C(C(c1sc(c(c1[H])[H])[H])([H])[H])([H])[H])(C2([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H],363,1,O(c1c(c(c(c2c1C(C(C(N(C(C(C([H])([H])[H])([H])[H])([H])[H])C(C(c1sc(c(c1[H])[H])[H])([H])[H])([H])[H])(C2([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
C(C(C(N(C(C([C@@]2(C(C(c3c(c(c1OC(C(c1c23)([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])=O)([H])[H])([H])([H])[H],362,1,C(C(C(N(C(C([C@@]2(C(C(c3c(c(c1OC(C(c1c23)([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])=O)([H])[H])([H])([H])[H]
C(C(C(=O)N(C([C@@]1(C([C@]1(c2c1C(C(Oc1c(c(c2[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])[H])([H])[H])([H])([H])[H],361,1,C(C(C(=O)N(C([C@@]1(C([C@]1(c2c1C(C(Oc1c(c(c2[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])[H])([H])[H])([H])([H])[H]
C(C(C(N([C@]1(C(C(c2c(C1([H])[H])sc(N([H])[H])n2)([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],360,1,C(C(C(N([C@]1(C(C(c2c(C1([H])[H])sc(N([H])[H])n2)([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
C1(C(C(C(C(C1(N(C(c1c(c(c(c(c1N([H])[H])[Br])[H])[Br])[H])([H])[H])[H])[H])([H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H],359,1,C1(C(C(C(C(C1(N(C(c1c(c(c(c(c1N([H])[H])[Br])[H])[Br])[H])([H])[H])[H])[H])([H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H]
C(N(C(c1c(c([Br])c(c([Br])c1N([H])[H])[H])[H])([H])[H])C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],358,1,C(N(C(c1c(c([Br])c(c([Br])c1N([H])[H])[H])[H])([H])[H])C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
C(C1(C(C(C(C(O1)(O[H])[H])(N(S(=O)(=O)O)[H])[H])(O[H])[H])(OC1(C(C(C(C(O1)(C(=O)O)[H])(O[H])[H])(O[H])[H])(OS(=O)(=O)O)[H])[H])[H])[H])(OS(=O)(=O)O)([H])[H],14,1,C(C1(C(C(C(C(O1)(O[H])[H])(N(S(=O)(=O)O)[H])[H])(O[H])[H])(OC1(C(C(C(C(O1)(C(=O)O)[H])(O[H])[H])(O[H])[H])(OS(=O)(=O)O)[H])[H])[H])[H])(OS(=O)(=O)O)([H])[H]
OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])Oc1c(c([H])c([H])c(c1[H])C([H])([H])[H])C([H])([H])[H],357,1,OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])Oc1c(c([H])c([H])c(c1[H])C([H])([H])[H])C([H])([H])[H]
O([C@@]2(C(O[C@@](O[C@@]1(C(O[C@@](O[H])([C@](OS(O)(=O)=O)([C@]1(OS(O)(=O)=O)[H])[H])[H])([H])[H])[H])([C@](OS(O)(=O)=O)([C@@]2(OS(O)(=O)=O)[H])[H])[H])([H])[H])[H])[H],15,1,O([C@@]2(C(O[C@@](O[C@@]1(C(O[C@@](O[H])([C@](OS(O)(=O)=O)([C@]1(OS(O)(=O)=O)[H])[H])[H])([H])[H])[H])([C@](OS(O)(=O)=O)([C@@]2(OS(O)(=O)=O)[H])[H])[H])([H])[H])[H])[H]
C(C(N(C(C([H])([H])[H])([H])[H])C(C(OC(=O)C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],192,1,C(C(N(C(C([H])([H])[H])([H])[H])C(C(OC(=O)C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
O=C(C(O[H])([H])[H])[C@@]4(O[H])C(C([C@]3([C@@]2(C(C(C1=C(C(=O)C(=C([C@@]1([C@]([H])([H])[H])[C@]2(C(=O)C([C@@]34[C@]([H])([H])[H])([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H],115,1,O=C(C(O[H])([H])[H])[C@@]4(O[H])C(C([C@]3([C@@]2(C(C(C1=C(C(=O)C(=C([C@@]1([C@]([H])([H])[H])[C@]2(C(=O)C([C@@]34[C@]([H])([H])[H])([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H]
C(C(N([H])[H])(C(Oc1c(C([H])([H])[H])c(c(c(c1C([H])([H])[H])[H])[H])[H])([H])[H])[H])([H])([H])[H],355,1,C(C(N([H])[H])(C(Oc1c(C([H])([H])[H])c(c(c(c1C([H])([H])[H])[H])[H])[H])([H])[H])[H])([H])([H])[H]
C(C(C([H])([H])[H])(N(C(C(C(N(C(=O)N(c1c(C([H])([H])[H])c(c(c(c1C([H])([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],354,1,C(C(C([H])([H])[H])(N(C(C(C(N(C(=O)N(c1c(C([H])([H])[H])c(c(c(c1C([H])([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H]
[H][C@]12[C@@](C(C([C@@]1(C(C([C@@]3([C@]([H])([H])[H])[C@]2([H])C(C([C@@]2([H])[C@@]1([C@]([H])([H])[H])C(C([C@](OC(=O)C(C(C([H])([H])[H])(C([H])([H])[H])C(O)=O)([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])C(C([C@@]32[C@]([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(O[H])=O)([H])[H])([H])[H])(\C(C([H])([H])[H])=C(\[H])[H])[H],120,1,[H][C@]12[C@@](C(C([C@@]1(C(C([C@@]3([C@]([H])([H])[H])[C@]2([H])C(C([C@@]2([H])[C@@]1([C@]([H])([H])[H])C(C([C@](OC(=O)C(C(C([H])([H])[H])(C([H])([H])[H])C(O)=O)([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])C(C([C@@]32[C@]([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(O[H])=O)([H])[H])([H])[H])(\C(C([H])([H])[H])=C(\[H])[H])[H]
C(C(C([H])([H])[H])(C(=O)c2c1C(=C(C(=C(n1nc2C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],351,1,C(C(C([H])([H])[H])(C(=O)c2c1C(=C(C(=C(n1nc2C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H]
O=C2N=C(N(c1n(c(nc12)[H])[C@@]1(\C(=C(\[H])[H])[C@](C(O[H])([H])[H])([C@@](O[H])(C1([H])[H])[H])[H])[H])[H])N([H])[H],44,1,O=C2N=C(N(c1n(c(nc12)[H])[C@@]1(\C(=C(\[H])[H])[C@](C(O[H])([H])[H])([C@@](O[H])(C1([H])[H])[H])[H])[H])[H])N([H])[H]
O(c1c(c(c(c(c1[H])[N+](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])C([H])([H])[H])[H])[H])[H])[H],349,1,O(c1c(c(c(c(c1[H])[N+](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])C([H])([H])[H])[H])[H])[H])[H]
O(c1c(c(c(c(c1[H])[H])[H])[C@@]([C@@](C([H])([H])[H])(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H],348,1,O(c1c(c(c(c(c1[H])[H])[H])[C@@]([C@@](C([H])([H])[H])(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H]
C(C1(C([H])([H])[H])C(C(C(C2(C([H])([H])[H])C1(C(C(C3(C([H])([H])[H])C2(C(=O)C(=C2C1(C(C(C([H])([H])[H])(C(C(C1(C([H])([H])[H])C(C(C32C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(O)=O)([H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(OC(=O)C(C(C(O)=O)([H])[H])([H])[H])[H])([H])([H])[H],121,1,C(C1(C([H])([H])[H])C(C(C(C2(C([H])([H])[H])C1(C(C(C3(C([H])([H])[H])C2(C(=O)C(=C2C1(C(C(C([H])([H])[H])(C(C(C1(C([H])([H])[H])C(C(C32C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(O)=O)([H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(OC(=O)C(C(C(O)=O)([H])[H])([H])[H])[H])([H])([H])[H]
O([C@@]3(C(C([C@@]1([C@]([H])([H])[H])[C@@]([H])(C(C([C@@]2([C@]([H])([H])[H])[C@@]1([H])[C@](O[H])(C([C@@]1([H])\C([C@@](OC(=O)C([H])([H])[H])(C([C@]21[C@@]([H])([H])[H])([H])[H])[H])=C(/C(C(\C(=C(\C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C(O)=O)([H])[H])[H])([H])[H])([H])[H])[C@@]3(C([H])([H])[H])[H])([H])[H])([H])[H])[H])[H],122,1,O([C@@]3(C(C([C@@]1([C@]([H])([H])[H])[C@@]([H])(C(C([C@@]2([C@]([H])([H])[H])[C@@]1([H])[C@](O[H])(C([C@@]1([H])\C([C@@](OC(=O)C([H])([H])[H])(C([C@]21[C@@]([H])([H])[H])([H])[H])[H])=C(/C(C(\C(=C(\C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C(O)=O)([H])[H])[H])([H])[H])([H])[H])[C@@]3(C([H])([H])[H])[H])([H])[H])([H])[H])[H])[H]
C(C(C1(C(C(C(C(N(C([H])([H])[H])C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c1c(c(O[H])c(c(c1[H])[H])[H])[H])([H])[H])([H])([H])[H],346,1,C(C(C1(C(C(C(C(N(C([H])([H])[H])C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c1c(c(O[H])c(c(c1[H])[H])[H])[H])([H])[H])([H])([H])[H]
C(C(C([H])([H])[H])(Oc1c(c(c(c(c1[H])[H])C1(C(C1([Cl])[Cl])([H])[H])[H])[H])[H])C(O)=O)([H])([H])[H],331,1,C(C(C([H])([H])[H])(Oc1c(c(c(c(c1[H])[H])C1(C(C1([Cl])[Cl])([H])[H])[H])[H])[H])C(O)=O)([H])([H])[H]
C(C(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])Oc1c(c(c([Cl])c(c1[H])[H])[H])[H])([H])[H])([H])([H])[H],330,1,C(C(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])Oc1c(c(c([Cl])c(c1[H])[H])[H])[H])([H])[H])([H])([H])[H]
C(c1c(c(C([H])([H])[H])c(c(c1Sc2c(N1C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])c(c(c(c2[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],134,1,C(c1c(c(C([H])([H])[H])c(c(c1Sc2c(N1C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])c(c(c(c2[H])[H])[H])[H])[H])[H])[H])([H])([H])[H]
C(#CC(N([C@@]1(C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H],328,1,C(#CC(N([C@@]1(C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H]
C(n1c(nc(c1Sc2c1n(c(nc1nc(n2)[H])[H])[H])[N+]([O-])=O)[H])([H])([H])[H],302,1,C(n1c(nc(c1Sc2c1n(c(nc1nc(n2)[H])[H])[H])[N+]([O-])=O)[H])([H])([H])[H]
C1(C(N(C(C(N1C(C(C(N1C(C(N(C(C1([H])[H])([H])[H])c2c1c(c(c(c(c1nc(c2[H])[H])[H])[Cl])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c2c1c(c(c(c(c1nc(c2[H])[H])[H])[Cl])[H])[H])([H])[H])([H])[H],150,1,C1(C(N(C(C(N1C(C(C(N1C(C(N(C(C1([H])[H])([H])[H])c2c1c(c(c(c(c1nc(c2[H])[H])[H])[Cl])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c2c1c(c(c(c(c1nc(c2[H])[H])[H])[Cl])[H])[H])([H])[H])([H])[H]
C(c1c(n(nc1[H])[H])[H])([H])([H])[H],300,1,C(c1c(n(nc1[H])[H])[H])([H])([H])[H]
